4786;-24,47;-49,02;BARRA DO CHAPEU - SP;BARRA DO CHAPEU;SP;32889,945758921
4787;-24,75;-48,5;BARRA DO TURVO - SP;BARRA DO TURVO;SP;47604,1494068556
4788;-20,55;-48,56;BARRETOS - SP;BARRETOS;SP;681505,228204215
4789;-21,19;-48,16;BARRINHA - SP;BARRINHA;SP;150854,546591639
4790;-23,51;-46,87;BARUERI - SP;BARUERI;SP;1230786,85378722
4791;-21,92;-50,73;BASTOS - SP;BASTOS;SP;126809,713413248
4792;-20,89;-47,58;BATATAIS - SP;BATATAIS;SP;323653,837344613
4793;-22,31;-49,06;BAURU - SP;BAURU;SP;1831071,69036517
4794;-20,94;-48,47;BEBEDOURO - SP;BEBEDOURO;SP;499041,359533766
4795;-21,27;-50,81;BENTO DE ABREU - SP;BENTO DE ABREU;SP;15683,7489275669
4796;-23,01;-49,47;BERNARDINO DE CAMPOS - SP;BERNARDINO DE CAMPOS;SP;66256,4967555804
4797;-23,85;-46,13;BERTIOGA - SP;BERTIOGA;SP;105693,118900302
4798;-21,4;-50,47;BILAC - SP;BILAC;SP;35497,2717175766
4799;-21,28;-50,34;BIRIGUI - SP;BIRIGUI;SP;519740,824840379
4800;-23,57;-46,03;BIRITIBA-MIRIM - SP;BIRITIBA-MIRIM;SP;129230,08114967
4801;-21,99;-48,39;BOA ESPERANCA DO SUL - SP;BOA ESPERANCA DO SUL;SP;71385,5916615236
4802;-22,13;-48,51;BOCAINA - SP;BOCAINA;SP;54407,1680509431
4803;-23,1;-48,25;BOFETE - SP;BOFETE;SP;44033,6666948173
4804;-23,28;-47,67;BOITUVA - SP;BOITUVA;SP;177712,729704932
4805;-23,13;-46,46;BOM JESUS DOS PERDOES - SP;BOM JESUS DOS PERDOES;SP;66825,5873900285
4806;-24,31;-49,14;BOM SUCESSO DE ITARARE - SP;BOM SUCESSO DE ITARARE;SP;16396,8363486965
4807;-22,27;-50,53;BORA - SP;BORA;SP;5101,82046292519
4808;-22,19;-48,77;BORACEIA - SP;BORACEIA;SP;21396,8978428402
4809;-21,62;-49,07;BORBOREMA - SP;BORBOREMA;SP;81912,5055549005
4810;-22,56;-48,97;BOREBI - SP;BOREBI;SP;11152,7296500846
4811;-22,88;-48,44;BOTUCATU - SP;BOTUCATU;SP;659400,778219602
4812;-22,95;-46,54;BRAGANCA PAULISTA - SP;BRAGANCA PAULISTA;SP;689205,494401837
4813;-21,49;-50,31;BRAUNA - SP;BRAUNA;SP;26783,5671588383
4814;-21,16;-50,18;BREJO ALEGRE - SP;BREJO ALEGRE;SP;13455,5000002622
4815;-20,99;-47,65;BRODOSQUI - SP;BRODOSQUI;SP;99442,7879655024
4816;-22,28;-48,12;BROTAS - SP;BROTAS;SP;105177,30999038
4817;-23,79;-48,59;BURI - SP;BURI;SP;113649,954157891
4818;-21,06;-50,14;BURITAMA - SP;BURITAMA;SP;93462,721520053
4819;-20,19;-47,7;BURITIZAL - SP;BURITIZAL;SP;21762,5978712901
4820;-22,45;-49,33;CABRALIA PAULISTA - SP;CABRALIA PAULISTA;SP;27262,997931961
4821;-23,3;-47,13;CABREUVA - SP;CABREUVA;SP;145575,922420464
4822;-23,1;-45,7;CACAPAVA - SP;CACAPAVA;SP;474760,333126657
4823;-22,66;-45;CACHOEIRA PAULISTA - SP;CACHOEIRA PAULISTA;SP;156126,750676019
4824;-21,52;-46,64;CACONDE - SP;CACONDE;SP;107345,654923584
4825;-21,8;-49,61;CAFELANDIA - SP;CAFELANDIA;SP;94054,5272368258
4826;-22,01;-51,23;CAIABU - SP;CAIABU;SP;25739,3488075387
4827;-23,36;-46,74;CAIEIRAS - SP;CAIEIRAS;SP;361078,815005082
4828;-21,83;-51,99;CAIUA - SP;CAIUA;SP;22385,5360506233
4829;-23,35;-46,87;CAJAMAR - SP;CAJAMAR;SP;267666,229494738
4830;-24,73;-48,12;CAJATI - SP;CAJATI;SP;184231,336347816
4831;-20,88;-48,8;CAJOBI - SP;CAJOBI;SP;67312,9210608531
4832;-21,27;-47,3;CAJURU - SP;CAJURU;SP;131427,145356253
4833;-23,59;-48,47;CAMPINA DO MONTE ALEGRE - SP;CAMPINA DO MONTE ALEGRE;SP;28288,5151649658
4834;-22,9;-47,06;CAMPINAS - SP;CAMPINAS;SP;908906
4835;-23,2;-46,78;CAMPO LIMPO PAULISTA - SP;CAMPO LIMPO PAULISTA;SP;322948,60262611
4836;-22,73;-45,59;CAMPOS DO JORDAO - SP;CAMPOS DO JORDAO;SP;217075,591910515
4837;-22,6;-50;CAMPOS NOVOS PAULISTA - SP;CAMPOS NOVOS PAULISTA;SP;28869,5334956399
4838;-25,01;-47,92;CANANEIA - SP;CANANEIA;SP;59427,8575096115
4839;-22,7;-45,05;CANAS - SP;CANAS;SP;19172,4379278537
4840;-22,74;-50,38;CANDIDO MOTA - SP;CANDIDO MOTA;SP;191695,38001292
4841;-21,32;-48,63;CANDIDO RODRIGUES - SP;CANDIDO RODRIGUES;SP;15801,6928723563
4842;-23;-49,78;CANITAR - SP;CANITAR;SP;17585,9745352957
4843;-24;-48,34;CAPAO BONITO - SP;CAPAO BONITO;SP;280312,825033602
4844;-23,47;-47,73;CAPELA DO ALTO - SP;CAPELA DO ALTO;SP;88162,9457149072
4845;-22,99;-47,5;CAPIVARI - SP;CAPIVARI;SP;254229,481282693
4846;-23,62;-45,41;CARAGUATATUBA - SP;CARAGUATATUBA;SP;417433,704057647
4847;-23,52;-46,83;CARAPICUIBA - SP;CARAPICUIBA;SP;2111621,70988155
4848;-20,08;-49,91;CARDOSO - SP;CARDOSO;SP;72336,6866787651
4849;-21,77;-47,08;CASA BRANCA - SP;CASA BRANCA;SP;164893,561271276
4850;-21,28;-47,17;CASSIA DOS COQUEIROS - SP;CASSIA DOS COQUEIROS;SP;17647,3263102894
4851;-20,87;-51,48;CASTILHO - SP;CASTILHO;SP;100225,346045012
4852;-21,13;-48,97;CATANDUVA - SP;CATANDUVA;SP;676401,251370009
4853;-21,04;-49,05;CATIGUA - SP;CATIGUA;SP;44858,3251588627
4854;-20,9;-49,26;CEDRAL - SP;CEDRAL;SP;38712,4563194075
4855;-23,03;-49,16;CERQUEIRA CESAR - SP;CERQUEIRA CESAR;SP;83984,8632693327
4856;-23,16;-47,74;CERQUILHO - SP;CERQUILHO;SP;173213,192667041
4857;-23,22;-47,95;CESARIO LANGE - SP;CESARIO LANGE;SP;88461,9367519225
4858;-22,51;-47,77;CHARQUEADA - SP;CHARQUEADA;SP;77146,0209904071
4859;-23,03;-49,7;CHAVANTES - SP;CHAVANTES;SP;75748,2886135837
4860;-21,56;-50,44;CLEMENTINA - SP;CLEMENTINA;SP;31607,7536475386
4861;-20,71;-48,54;COLINA - SP;COLINA;SP;107994,971871749
4862;-20,17;-48,68;COLOMBIA - SP;COLOMBIA;SP;38253,2065592885
4863;-22,33;-47,17;CONCHAL - SP;CONCHAL;SP;148836,861734259
4864;-23,01;-48,01;CONCHAS - SP;CONCHAS;SP;79296,800565929
4865;-22,48;-47,45;CORDEIROPOLIS - SP;CORDEIROPOLIS;SP;100673,561150813
4866;-21,35;-50,28;COROADOS - SP;COROADOS;SP;29956,3005983329
4867;-23,63;-49,31;CORONEL MACEDO - SP;CORONEL MACEDO;SP;38570,3590455673
4868;-22,22;-47,62;CORUMBATAI - SP;CORUMBATAI;SP;24106,7991073819
4869;-22,64;-47,19;COSMOPOLIS - SP;COSMOPOLIS;SP;260290,162164634
4870;-20,47;-49,77;COSMORAMA - SP;COSMORAMA;SP;49975,2278539438
4871;-23,6;-46,91;COTIA - SP;COTIA;SP;859742,795988877
4872;-21,34;-47,72;CRAVINHOS - SP;CRAVINHOS;SP;167447,038265458
4873;-20,39;-47,42;CRISTAIS PAULISTA - SP;CRISTAIS PAULISTA;SP;41044,3069015618
4874;-22,73;-50,79;CRUZALIA - SP;CRUZALIA;SP;17367,1237690189
4875;-22,57;-44,96;CRUZEIRO - SP;CRUZEIRO;SP;447792,982651361
4876;-23,89;-46,42;CUBATAO - SP;CUBATAO;SP;602239,729537161
4877;-23,07;-44,96;CUNHA - SP;CUNHA;SP;132770,774602155
4878;-21,9;-47,61;DESCALVADO - SP;DESCALVADO;SP;184034,955925154
4879;-23,68;-46,62;DIADEMA - SP;DIADEMA;SP;2223755,31955417
4880;-20,46;-50,6;DIRCE REIS - SP;DIRCE REIS;SP;11052,1685960001
4881;-21,66;-46,73;DIVINOLANDIA - SP;DIVINOLANDIA;SP;75133,5513980664
4882;-21,51;-48,39;DOBRADA - SP;DOBRADA;SP;48565,5902138358
4883;-22,36;-48,38;DOIS CORREGOS - SP;DOIS CORREGOS;SP;139981,958134163
4884;-20,12;-50,51;DOLCINOPOLIS - SP;DOLCINOPOLIS;SP;14735,5376614584
4885;-22,1;-48,31;DOURADO - SP;DOURADO;SP;52980,5048131463
4886;-21,48;-51,53;DRACENA - SP;DRACENA;SP;267924,883688573
4887;-22,41;-49,4;DUARTINA - SP;DUARTINA;SP;80751,703320041
4888;-21,23;-47,97;DUMONT - SP;DUMONT;SP;34804,3088260799
4889;-22,42;-50,2;ECHAPORA - SP;ECHAPORA;SP;41943,7107492226
4890;-24,52;-48,1;ELDORADO - SP;ELDORADO;SP;88126,4603579552
4891;-23,04;-47,37;ELIAS FAUSTO - SP;ELIAS FAUSTO;SP;80727,8197786844
4892;-21,16;-49,11;ELISIARIO - SP;ELISIARIO;SP;16828,3773504997
4893;-20,98;-48,83;EMBAUBA - SP;EMBAUBA;SP;16947,4083776422
4894;-23,64;-46,85;EMBU - SP;EMBU;SP;1275412,43861907
4895;-23,83;-46,81;EMBU-GUACU - SP;EMBU-GUACU;SP;281316,592209757
4896;-21,83;-51,48;EMILIANOPOLIS - SP;EMILIANOPOLIS;SP;16788,1568818685
4897;-22,48;-47,21;ENGENHEIRO COELHO - SP;ENGENHEIRO COELHO;SP;60390,4053371757
4898;-22,19;-46,74;ESPIRITO SANTO DO PINHAL - SP;ESPIRITO SANTO DO PINHAL;SP;258579,497438672
4899;-22,69;-49,43;ESPIRITO SANTO DO TURVO - SP;ESPIRITO SANTO DO TURVO;SP;18933,1748280965
4900;-22,27;-46,94;ESTIVA GERBI - SP;ESTIVA GERBI;SP;49332,9466050965
4901;-22,48;-51,66;ESTRELA DO NORTE - SP;ESTRELA DO NORTE;SP;53118,6322230433
4902;-20,28;-50,4;ESTRELA D'OESTE - SP;ESTRELA D'OESTE;SP;16763,6930571838
4903;-22,56;-52,59;EUCLIDES DA CUNHA PAULISTA - SP;EUCLIDES DA CUNHA PAULISTA;SP;64933,3897355896
4904;-23,38;-49,51;FARTURA - SP;FARTURA;SP;93762,7227534379
4905;-21,26;-48,68;FERNANDO PRESTES - SP;FERNANDO PRESTES;SP;34898,2817534178
4906;-20,28;-50,24;FERNANDOPOLIS - SP;FERNANDOPOLIS;SP;399135,039468362
4907;-22,35;-49,52;FERNAO - SP;FERNAO;SP;9374,88568539301
4908;-23,54;-46,36;FERRAZ DE VASCONCELOS - SP;FERRAZ DE VASCONCELOS;SP;781330,476528402
4909;-21,67;-51,38;FLORA RICA - SP;FLORA RICA;SP;14295,4700529854
4910;-20,67;-50,14;FLOREAL - SP;FLOREAL;SP;23489,9685436953
4911;-21,61;-51,17;FLORIDA PAULISTA - SP;FLORIDA PAULISTA;SP;72094,1445375459
4912;-22,9;-50,73;FLORINIA - SP;FLORINIA;SP;21208,8411598134
4913;-20,53;-47,4;FRANCA - SP;FRANCA;SP;1727713,29379853
4914;-23,28;-46,74;FRANCISCO MORATO - SP;FRANCISCO MORATO;SP;643984,468954389
4915;-23,32;-46,72;FRANCO DA ROCHA - SP;FRANCO DA ROCHA;SP;629366,462671162
4916;-21,53;-50,55;GABRIEL MONTEIRO - SP;GABRIEL MONTEIRO;SP;16875,4320452599
4917;-22,29;-49,55;GALIA - SP;GALIA;SP;50458,0083406516
4918;-22,21;-49,65;GARCA - SP;GARCA;SP;267966,944038158
4919;-20,79;-50,18;GASTAO VIDIGAL - SP;GASTAO VIDIGAL;SP;24002,6243449344
4920;-21,83;-48,49;GAVIAO PEIXOTO - SP;GAVIAO PEIXOTO;SP;27404,9495189427
4921;-20,64;-50,36;GENERAL SALGADO - SP;GENERAL SALGADO;SP;69708,8991931876
4922;-21,79;-49,92;GETULINA - SP;GETULINA;SP;58750,6652438349
4923;-21,38;-50,21;GLICERIO - SP;GLICERIO;SP;25388,4537738314
4924;-21,62;-49,79;GUAICARA - SP;GUAICARA;SP;54767,390494225
4925;-21,91;-49,89;GUAIMBE - SP;GUAIMBE;SP;30788,1408867809
4926;-20,31;-48,31;GUAIRA - SP;GUAIRA;SP;208840,571096031
4927;-20,79;-49,22;GUAPIACU - SP;GUAPIACU;SP;81116,1948845705
4928;-24,18;-48,53;GUAPIARA - SP;GUAPIARA;SP;125866,020617751
4929;-20,42;-47,82;GUARA - SP;GUARA;SP;122318,304876306
4930;-21,02;-51,2;GUARACAI - SP;GUARACAI;SP;61338,0109496503
4931;-20,49;-48,94;GUARACI - SP;GUARACI;SP;53017,1607630431
4932;-20,07;-50,33;GUARANI D'OESTE - SP;GUARANI D'OESTE;SP;13482,9548645522
4933;-21,89;-49,59;GUARANTA - SP;GUARANTA;SP;34590,1655036343
4934;-21,26;-50,64;GUARARAPES - SP;GUARARAPES;SP;175216,288397972
4935;-23,41;-46,03;GUARAREMA - SP;GUARAREMA;SP;118801,456949302
4936;-22,81;-45,19;GUARATINGUETA - SP;GUARATINGUETA;SP;592503,606618351
4937;-23,37;-48,18;GUAREI - SP;GUAREI;SP;55671,3096616858
4938;-21,36;-48,22;GUARIBA - SP;GUARIBA;SP;201397,848470269
4939;-23,99;-46,25;GUARUJA - SP;GUARUJA;SP;1528054,99824192
4940;-23,46;-46,53;GUARULHOS - SP;GUARULHOS;SP;972384
4941;-21,49;-48,03;GUATAPARA - SP;GUATAPARA;SP;40913,0346317888
4942;-20,65;-50,66;GUZOLANDIA - SP;GUZOLANDIA;SP;29029,0021675057
4943;-22;-50,38;HERCULANDIA - SP;HERCULANDIA;SP;50989,6125310889
4944;-22,63;-47,05;HOLAMBRA - SP;HOLAMBRA;SP;41107,3240717382
4945;-22,85;-47,22;HORTOLANDIA - SP;HORTOLANDIA;SP;713894,642188507
4946;-21,89;-49,02;IACANGA - SP;IACANGA;SP;51025,6672732399
4947;-21,85;-50,68;IACRI - SP;IACRI;SP;43688,1875551168
4948;-22,87;-49,16;IARAS - SP;IARAS;SP;18311,4300865079
4949;-21,95;-47,99;IBATE - SP;IBATE;SP;152357,096203686
4950;-21,08;-49,24;IBIRA - SP;IBIRA;SP;56612,4503133511
4951;-22,81;-50,07;IBIRAREMA - SP;IBIRAREMA;SP;38773,9173648352
4952;-21,75;-48,82;IBITINGA - SP;IBITINGA;SP;254733,809200113
4953;-23,65;-47,22;IBIUNA - SP;IBIUNA;SP;376485,189186414
4954;-20,34;-49,19;ICEM - SP;ICEM;SP;44994,9510079901
4955;-22,66;-51,07;IEPE - SP;IEPE;SP;47577,8071430845
4956;-22,5;-48,55;IGARACU DO TIETE - SP;IGARACU DO TIETE;SP;142238,254053809
4957;-20,03;-47,74;IGARAPAVA - SP;IGARAPAVA;SP;178477,360196065
4958;-23,2;-46,15;IGARATA - SP;IGARATA;SP;37376,5224138936
4959;-24,7;-47,55;IGUAPE - SP;IGUAPE;SP;172288,25063026
4960;-24,74;-47,54;ILHA COMPRIDA - SP;ILHA COMPRIDA;SP;23812,6519553137
4961;-20,43;-51,34;ILHA SOLTEIRA - SP;ILHA SOLTEIRA;SP;140199,25990594
4962;-23,77;-45,35;ILHABELA - SP;ILHABELA;SP;79892,6985680058
4963;-23,09;-47,21;INDAIATUBA - SP;INDAIATUBA;SP;773803,840368827
4964;-22,17;-51,25;INDIANA - SP;INDIANA;SP;30066,2414275024
4965;-19,98;-50,29;INDIAPORA - SP;INDIAPORA;SP;26979,2157716413
4966;-21,77;-50,96;INUBIA PAULISTA - SP;INUBIA PAULISTA;SP;21180,6446459951
4967;-23,05;-49,62;IPAUCU - SP;IPAUCU;SP;79303,5151097006
4968;-23,35;-47,68;IPERO - SP;IPERO;SP;95317,5839483478
4969;-22,43;-47,71;IPEUNA - SP;IPEUNA;SP;21591,4436114095
4970;-20,65;-49,38;IPIGUA - SP;IPIGUA;SP;17946,7700765978
4971;-24,58;-48,59;IPORANGA - SP;IPORANGA;SP;30323,0627944349
4972;-20,43;-48,01;IPUA - SP;IPUA;SP;71062,2208647795
4973;-22,58;-47,51;IRACEMAPOLIS - SP;IRACEMAPOLIS;SP;92465,4036786607
4974;-21,27;-49,4;IRAPUA - SP;IRAPUA;SP;41580,5300531294
4975;-21,57;-51,34;IRAPURU - SP;IRAPURU;SP;47966,0645253407
4976;-23,86;-49,13;ITABERA - SP;ITABERA;SP;126339,60679681
4977;-23,41;-49,09;ITAI - SP;ITAI;SP;108488,42327862
4978;-21,31;-49,05;ITAJOBI - SP;ITAJOBI;SP;91305,8155262338
4979;-21,98;-48,8;ITAJU - SP;ITAJU;SP;13723,3485375469
4980;-24,18;-46,78;ITANHAEM - SP;ITANHAEM;SP;349363,238236549
4981;-24,64;-48,84;ITAOCA - SP;ITAOCA;SP;21673,1743620696
4982;-23,71;-46,84;ITAPECERICA DA SERRA - SP;ITAPECERICA DA SERRA;SP;710062,473316886
4983;-23,59;-48,05;ITAPETININGA - SP;ITAPETININGA;SP;737053,464469056
4984;-23,98;-48,87;ITAPEVA - SP;ITAPEVA;SP;470135,569742966
4985;-23,54;-46,93;ITAPEVI - SP;ITAPEVI;SP;845634,331270388
4986;-22,43;-46,82;ITAPIRA - SP;ITAPIRA;SP;379055,946337184
4987;-24,57;-49,16;ITAPIRAPUA PAULISTA - SP;ITAPIRAPUA PAULISTA;SP;21343,7513978609
4988;-21,59;-48,81;ITAPOLIS - SP;ITAPOLIS;SP;246789,626319031
4989;-23,7;-49,49;ITAPORANGA - SP;ITAPORANGA;SP;90666,7318466764
4990;-22,23;-48,71;ITAPUI - SP;ITAPUI;SP;69027,7257319742
4991;-20,64;-51,5;ITAPURA - SP;ITAPURA;SP;24461,5279202215
4992;-23,48;-46,34;ITAQUAQUECETUBA - SP;ITAQUAQUECETUBA;SP;1545313,43263725
4993;-24,11;-49,34;ITARARE - SP;ITARARE;SP;271228,760133264
4994;-24,28;-47,17;ITARIRI - SP;ITARIRI;SP;74966,4989277842
4995;-23;-46,83;ITATIBA - SP;ITATIBA;SP;458698,845523502
4996;-23,1;-48,61;ITATINGA - SP;ITATINGA;SP;96572,0475592623
4997;-22,25;-47,82;ITIRAPINA - SP;ITIRAPINA;SP;70029,1755461294
4998;-20,64;-47,21;ITIRAPUA - SP;ITIRAPUA;SP;32759,9713026662
4999;-21,73;-46,97;ITOBI - SP;ITOBI;SP;43826,3608471503
5000;-23,26;-47,29;ITU - SP;ITU;SP;818580,312773634
5001;-23,15;-47,05;ITUPEVA - SP;ITUPEVA;SP;124158,50682702
5002;-20,33;-47,78;ITUVERAVA - SP;ITUVERAVA;SP;208940,421739119
5003;-20,68;-48,41;JABORANDI - SP;JABORANDI;SP;41434,951527412
5004;-21,25;-48,32;JABOTICABAL - SP;JABOTICABAL;SP;407377,168835706
5005;-23,3;-45,96;JACAREI - SP;JACAREI;SP;1128431,28928835
5006;-20,88;-49,57;JACI - SP;JACI;SP;21183,7529522104
5007;-24,69;-48;JACUPIRANGA - SP;JACUPIRANGA;SP;103683,951231491
5008;-22,7;-46,98;JAGUARIUNA - SP;JAGUARIUNA;SP;173791,387649672
5009;-20,26;-50,54;JALES - SP;JALES;SP;302290,995783783
5010;-23,25;-45,68;JAMBEIRO - SP;JAMBEIRO;SP;23802,4503681142
5011;-23,52;-46,9;JANDIRA - SP;JANDIRA;SP;517911,017641137
5012;-21,01;-47,76;JARDINOPOLIS - SP;JARDINOPOLIS;SP;154951,402149197
5013;-23,1;-46,72;JARINU - SP;JARINU;SP;85438,3322181397
5014;-22,29;-48,55;JAU - SP;JAU;SP;701566,105219059
5015;-20,31;-47,58;JERIQUARA - SP;JERIQUARA;SP;22570,4034622506
5016;-22,93;-46,27;JOANOPOLIS - SP;JOANOPOLIS;SP;55740,0279063187
5017;-22,25;-50,76;JOAO RAMALHO - SP;JOAO RAMALHO;SP;22039,5652184389
5018;-21,05;-49,68;JOSE BONIFACIO - SP;JOSE BONIFACIO;SP;166329,409169161
5019;-22;-49,78;JULIO MESQUITA - SP;JULIO MESQUITA;SP;24535,0606552959
5020;-23,08;-47,78;JUMIRIM - SP;JUMIRIM;SP;12256,81829723
5021;-23,18;-46,88;JUNDIAI - SP;JUNDIAI;SP;2026768,71703549
5022;-21,51;-51,43;JUNQUEIROPOLIS - SP;JUNQUEIROPOLIS;SP;102556,780310724
5023;-24,32;-47,63;JUQUIA - SP;JUQUIA;SP;130577,954831457
5024;-23,93;-47,06;JUQUITIBA - SP;JUQUITIBA;SP;137295,032353322
5025;-23,09;-45,19;LAGOINHA - SP;LAGOINHA;SP;30911,1446426056
5026;-23,05;-47,83;LARANJAL PAULISTA - SP;LARANJAL PAULISTA;SP;136696,360852289
5027;-21,16;-51,04;LAVINIA - SP;LAVINIA;SP;34887,5108636501
5028;-22,57;-44,9;LAVRINHAS - SP;LAVRINHAS;SP;34102,0635589818
5029;-22,18;-47,39;LEME - SP;LEME;SP;532477,003615188
5030;-22,59;-48,8;LENCOIS PAULISTA - SP;LENCOIS PAULISTA;SP;313370,74240058
5031;-22,56;-47,4;LIMEIRA - SP;LIMEIRA;SP;1507179,11361914
5032;-22,52;-46,65;LINDOIA - SP;LINDOIA;SP;32932,5107179084
5033;-21,67;-49,74;LINS - SP;LINS;SP;404555,484100081
5034;-22,73;-45,12;LORENA - SP;LORENA;SP;477392,790764303
5035;-20,96;-50,22;LOURDES - SP;LOURDES;SP;12960,2786790596
5036;-23,08;-46,95;LOUVEIRA - SP;LOUVEIRA;SP;114317,008725966
5037;-21,72;-51,01;LUCELIA - SP;LUCELIA;SP;117077,942679488
5038;-22,43;-49,52;LUCIANOPOLIS - SP;LUCIANOPOLIS;SP;13858,3393629364
5039;-21,55;-47,7;LUIS ANTONIO - SP;LUIS ANTONIO;SP;41994,099373933
5040;-21,67;-50,32;LUIZIANIA - SP;LUIZIANIA;SP;25344,3285493174
5041;-22,41;-49,81;LUPERCIO - SP;LUPERCIO;SP;27417,6329470637
5042;-22,34;-50,39;LUTECIA - SP;LUTECIA;SP;17199,5817330066
5043;-22,5;-48,71;MACATUBA - SP;MACATUBA;SP;96591,1520619347
5044;-20,8;-49,96;MACAUBAL - SP;MACAUBAL;SP;43513,5711190939
5045;-20,14;-50,19;MACEDONIA - SP;MACEDONIA;SP;23299,5279437821
5046;-20,64;-50,22;MAGDA - SP;MAGDA;SP;23870,9469516444
5047;-23,54;-47,18;MAIRINQUE - SP;MAIRINQUE;SP;196718,34263024
5048;-23,31;-46,58;MAIRIPORA - SP;MAIRIPORA;SP;315875,015291795
5049;-23;-49,32;MANDURI - SP;MANDURI;SP;43469,4006179826
5050;-22,1;-51,96;MARABA PAULISTA - SP;MARABA PAULISTA;SP;25561,1716081576
5051;-22,61;-50,66;MARACAI - SP;MARACAI;SP;80078,3864636024
5052;-21,25;-49,12;MARAPOAMA - SP;MARAPOAMA;SP;12466,4390495661
5053;-21,79;-51,18;MARIAPOLIS - SP;MARIAPOLIS;SP;25990,7525300377
5054;-22,21;-49,94;MARILIA - SP;MARILIA;SP;1217688,84744602
5055;-20,44;-50,82;MARINOPOLIS - SP;MARINOPOLIS;SP;14482,218804809
5056;-22,14;-51,17;MARTINOPOLIS - SP;MARTINOPOLIS;SP;149285,200919083
5057;-21,6;-48,36;MATAO - SP;MATAO;SP;451392,260469425
5058;-23,66;-46,46;MAUA - SP;MAUA;SP;2059625,16127463
5059;-21,16;-49,58;MENDONCA - SP;MENDONCA;SP;22192,3313789184
5060;-20,35;-50,17;MERIDIANO - SP;MERIDIANO;SP;22092,5412574159
5061;-19,96;-50,63;MESOPOLIS - SP;MESOPOLIS;SP;12825,4958706102
5062;-20,17;-48,03;MIGUELOPOLIS - SP;MIGUELOPOLIS;SP;121964,443475992
5063;-22,4;-48,45;MINEIROS DO TIETE - SP;MINEIROS DO TIETE;SP;73610,0722836797
5064;-19,97;-50,13;MIRA ESTRELA - SP;MIRA ESTRELA;SP;17997,3461756868
5065;-24,28;-47,46;MIRACATU - SP;MIRACATU;SP;132018,370001293
5066;-21,13;-51,1;MIRANDOPOLIS - SP;MIRANDOPOLIS;SP;151487,592862335
5067;-22,29;-51,9;MIRANTE DO PARANAPANEMA - SP;MIRANTE DO PARANAPANEMA;SP;98142,833867234
5068;-20,81;-49,52;MIRASSOL - SP;MIRASSOL;SP;298337,803700992
5069;-20,61;-49,46;MIRASSOLANDIA - SP;MIRASSOLANDIA;SP;20572,8338085421
5070;-21,46;-47;MOCOCA - SP;MOCOCA;SP;437443,502230223
5071;-22,37;-46,94;MOGII-GUACU - SP;MOGII-GUACU;SP;704624,326769647
5072;-23,52;-46,18;MOJI DAS CRUZES - SP;MOJI DAS CRUZES;SP;2121308,5938529
5073;-22,43;-46,95;MOJI-MIRIM - SP;MOJI-MIRIM;SP;507125,308400804
5074;-22,92;-47,56;MOMBUCA - SP;MOMBUCA;SP;18620,7542665962
5075;-20,85;-50,09;MONCOES - SP;MONCOES;SP;12448,761325497
5076;-24,08;-46,62;MONGAGUA - SP;MONGAGUA;SP;178569,761584976
5077;-22,68;-46,68;MONTE ALEGRE DO SUL - SP;MONTE ALEGRE DO SUL;SP;41723,9389839107
5078;-21,26;-48,49;MONTE ALTO - SP;MONTE ALTO;SP;286327,133306719
5079;-20,77;-49,71;MONTE APRAZIVEL - SP;MONTE APRAZIVEL;SP;112835,798213816
5080;-20,9;-48,64;MONTE AZUL PAULISTA - SP;MONTE AZUL PAULISTA;SP;116600,196256697
5081;-21,29;-51,56;MONTE CASTELO - SP;MONTE CASTELO;SP;25709,3550190882
5082;-22,94;-47,31;MONTE MOR - SP;MONTE MOR;SP;206265,862511488
5083;-22,95;-45,84;MONTEIRO LOBATO - SP;MONTEIRO LOBATO;SP;22286,3011574003
5084;-20,73;-48,05;MORRO AGUDO - SP;MORRO AGUDO;SP;155610,241324986
5085;-22,88;-46,79;MORUNGABA - SP;MORUNGABA;SP;65180,6687003734
5086;-21,5;-48,15;MOTUCA - SP;MOTUCA;SP;24966,1514296254
5087;-20,99;-51,27;MURUTINGA DO SUL - SP;MURUTINGA DO SUL;SP;23885,9963323977
5088;-22,62;-51,23;NANTES - SP;NANTES;SP;14592,1136770473
5089;-22,4;-51,52;NARANDIBA - SP;NARANDIBA;SP;23389,0047389949
5090;-23,37;-45,44;NATIVIDADE DA SERRA - SP;NATIVIDADE DA SERRA;SP;42857,422012947
5091;-23,18;-46,39;NAZARE PAULISTA - SP;NAZARE PAULISTA;SP;73641,880456224
5092;-20,84;-49,63;NEVES PAULISTA - SP;NEVES PAULISTA;SP;57545,8961624698
5093;-20,69;-50,03;NHANDEARA - SP;NHANDEARA;SP;63746,4411404146
5094;-20,91;-49,77;NIPOA - SP;NIPOA;SP;20130,033684026
5095;-21,01;-49,49;NOVA ALIANCA - SP;NOVA ALIANCA;SP;27723,7416150037
5096;-24,12;-48,9;NOVA CAMPINA - SP;NOVA CAMPINA;SP;35634,9584795748
5097;-20,38;-50,94;NOVA CANAA PAULISTA - SP;NOVA CANAA PAULISTA;SP;15474,1430476426
5098;-20,76;-50,34;NOVA CASTILHO - SP;NOVA CASTILHO;SP;6575,36631684319
5099;-21,77;-48,56;NOVA EUROPA - SP;NOVA EUROPA;SP;43570,1152574184
5100;-20,53;-49,31;NOVA GRANADA - SP;NOVA GRANADA;SP;111559,387457928
